SEASON_TYPE,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
SEASON,PHX,PHX @ UTA,3/25/2019,L,48,92,31,76,40.8,7,23,30.4,23,28,82.1,9,27,36,12,22,8,3,18,-33
SEASON,PHI,PHI @ ORL,3/25/2019,L,48,98,36,73,49.3,6,23,26.1,20,26,76.9,6,33,39,20,15,4,2,18,-21
SEASON,ORL,ORL vs. PHI,3/25/2019,W,48,119,45,87,51.7,11,29,37.9,18,23,78.3,13,31,44,28,7,9,2,18,21
SEASON,OKC,OKC @ MEM,3/25/2019,L,48,103,38,95,40,12,36,33.3,15,20,75,12,29,41,17,10,8,4,25,-12
SEASON,MEM,MEM vs. OKC,3/25/2019,W,48,115,40,89,44.9,11,33,33.3,24,31,77.4,13,44,57,31,15,8,3,18,12
SEASON,BKN,BKN @ POR,3/25/2019,L,58,144,49,103,47.6,15,42,35.7,31,44,70.5,15,44,59,25,16,3,4,31,-4
SEASON,WAS,WAS @ LAL,3/26/2019,L,48,106,39,90,43.3,6,32,18.8,22,27,81.5,11,28,39,21,17,5,4,20,-18
SEASON,TOR,TOR vs. CHI,3/26/2019,W,48,112,42,86,48.8,12,28,42.9,16,16,100,2,37,39,28,15,13,7,16,9
SEASON,SAS,SAS @ CHA,3/26/2019,L,53,116,44,108,40.7,13,39,33.3,15,21,71.4,17,43,60,24,13,4,5,21,-9
SEASON,SAC,SAC @ DAL,3/26/2019,W,48,125,44,87,50.6,10,23,43.5,27,32,84.4,12,25,37,27,7,4,1,23,4
SEASON,ORL,ORL @ MIA,3/26/2019,W,48,104,37,89,41.6,14,42,33.3,16,23,69.6,15,40,55,27,15,5,5,19,5
SEASON,NOP,NOP vs. ATL,3/26/2019,L,48,120,39,83,47,12,34,35.3,30,40,75,8,37,45,28,24,10,6,23,-10
SEASON,MIN,MIN vs. LAC,3/26/2019,L,48,111,41,94,43.6,9,27,33.3,20,33,60.6,10,33,43,22,10,13,1,18,-11
SEASON,MIL,MIL vs. HOU,3/26/2019,W,48,108,42,94,44.7,14,34,41.2,10,13,76.9,10,50,60,24,16,10,6,11,14
SEASON,MIA,MIA vs. ORL,3/26/2019,L,48,99,36,86,41.9,10,33,30.3,17,21,81,6,33,39,25,12,10,1,22,-5
SEASON,LAL,LAL vs. WAS,3/26/2019,W,48,124,48,89,53.9,11,33,33.3,17,23,73.9,13,39,52,37,19,9,5,21,18
SEASON,LAC,LAC @ MIN,3/26/2019,W,48,122,46,85,54.1,16,32,50,14,14,100,3,48,51,30,18,8,4,26,11
SEASON,HOU,HOU @ MIL,3/26/2019,L,48,94,36,99,36.4,16,52,30.8,6,7,85.7,8,38,46,17,13,7,5,15,-14
SEASON,DET,DET @ DEN,3/26/2019,L,48,92,36,102,35.3,11,42,26.2,9,13,69.2,17,39,56,19,6,5,2,21,-3
SEASON,DEN,DEN vs. DET,3/26/2019,W,48,95,37,87,42.5,7,27,25.9,14,20,70,11,45,56,22,14,3,2,19,3
SEASON,DAL,DAL vs. SAC,3/26/2019,L,48,121,39,77,50.6,15,45,33.3,28,32,87.5,7,31,38,27,11,1,6,26,-4
SEASON,CLE,CLE vs. BOS,3/26/2019,L,48,106,39,80,48.8,9,28,32.1,19,25,76,3,33,36,24,15,4,1,21,-10
SEASON,CHI,CHI @ TOR,3/26/2019,L,48,103,39,86,45.3,8,23,34.8,17,20,85,7,38,45,20,18,12,2,16,-9
SEASON,CHA,CHA vs. SAS,3/26/2019,W,53,125,46,100,46,13,42,31,20,28,71.4,5,40,45,30,6,9,5,18,9
SEASON,BOS,BOS @ CLE,3/26/2019,W,48,116,46,91,50.5,10,25,40,14,19,73.7,11,35,46,23,10,8,3,21,10
SEASON,ATL,ATL @ NOP,3/26/2019,W,48,130,44,97,45.4,19,51,37.3,23,26,88.5,9,32,41,30,16,13,4,26,10
SEASON,WAS,WAS @ PHX,3/27/2019,W,48,124,43,90,47.8,9,25,36,29,43,67.4,15,37,52,18,10,10,3,20,3
SEASON,UTA,UTA vs. LAL,3/27/2019,W,48,115,41,83,49.4,10,32,31.3,23,36,63.9,8,46,54,33,11,4,5,18,15
SEASON,POR,POR @ CHI,3/27/2019,W,48,118,43,83,51.8,11,32,34.4,21,25,84,9,36,45,30,8,4,3,16,20
SEASON,PHX,PHX vs. WAS,3/27/2019,L,48,121,43,87,49.4,14,37,37.8,21,26,80.8,11,37,48,22,15,9,7,28,-3
SEASON,OKC,OKC vs. IND,3/27/2019,W,48,107,41,92,44.6,13,36,36.1,12,19,63.2,9,35,44,29,7,7,7,14,8
SEASON,MEM,MEM vs. GSW,3/27/2019,L,48,103,39,100,39,10,31,32.3,15,21,71.4,19,32,51,22,10,11,5,16,-15
SEASON,LAL,LAL @ UTA,3/27/2019,L,48,100,37,97,38.1,9,27,33.3,17,24,70.8,8,32,40,21,6,9,5,23,-15
SEASON,IND,IND @ OKC,3/27/2019,L,48,99,40,92,43.5,13,31,41.9,6,11,54.5,8,37,45,26,12,4,6,17,-8
SEASON,GSW,GSW @ MEM,3/27/2019,W,48,118,45,84,53.6,15,31,48.4,13,15,86.7,6,40,46,30,14,9,7,19,15
SEASON,CHI,CHI vs. POR,3/27/2019,L,48,98,39,91,42.9,5,23,21.7,15,19,78.9,16,28,44,22,10,4,0,19,-20
SEASON,TOR,TOR @ NYK,3/28/2019,W,48,117,40,89,44.9,20,47,42.6,17,22,77.3,6,38,44,32,9,8,6,28,25
SEASON,SAS,SAS vs. CLE,3/28/2019,W,48,116,45,85,52.9,14,33,42.4,12,17,70.6,4,29,33,27,11,8,6,14,6
SEASON,SAC,SAC @ NOP,3/28/2019,L,48,118,47,95,49.5,10,23,43.5,14,16,87.5,8,36,44,28,12,6,10,19,-3
SEASON,PHI,PHI vs. BKN,3/28/2019,W,48,123,45,90,50,12,25,48,21,28,75,9,36,45,27,10,10,3,23,13
SEASON,ORL,ORL @ DET,3/28/2019,L,48,98,37,94,39.4,8,31,25.8,16,20,80,15,28,43,21,12,5,4,14,-17
SEASON,NYK,NYK vs. TOR,3/28/2019,L,48,92,31,85,36.5,6,26,23.1,24,32,75,14,40,54,16,17,3,5,22,-25
SEASON,NOP,NOP vs. SAC,3/28/2019,W,48,121,49,97,50.5,9,28,32.1,14,14,100,8,37,45,27,12,6,6,16,3
SEASON,MIL,MIL vs. LAC,3/28/2019,W,48,128,45,86,52.3,16,37,43.2,22,27,81.5,3,44,47,25,10,5,5,21,10
SEASON,MIA,MIA vs. DAL,3/28/2019,W,48,105,39,89,43.8,7,30,23.3,20,27,74.1,10,45,55,24,11,7,4,22,6
SEASON,LAC,LAC @ MIL,3/28/2019,L,48,118,42,92,45.7,17,33,51.5,17,22,77.3,8,38,46,26,11,7,3,21,-10
SEASON,HOU,HOU vs. DEN,3/28/2019,W,48,112,40,87,46,15,40,37.5,17,20,85,11,35,46,22,10,8,3,19,27
SEASON,DET,DET vs. ORL,3/28/2019,W,48,115,46,86,53.5,17,35,48.6,6,12,50,10,33,43,25,12,8,9,18,17
SEASON,DEN,DEN @ HOU,3/28/2019,L,48,85,31,84,36.9,4,24,16.7,19,20,95,7,31,38,22,15,7,3,17,-27
SEASON,DAL,DAL @ MIA,3/28/2019,L,48,99,36,92,39.1,16,47,34,11,17,64.7,10,40,50,26,13,4,2,21,-6
SEASON,CLE,CLE @ SAS,3/28/2019,L,48,110,45,92,48.9,12,29,41.4,8,10,80,14,35,49,18,14,6,1,20,-6
SEASON,BKN,BKN @ PHI,3/28/2019,L,48,110,40,90,44.4,11,32,34.4,19,29,65.5,11,34,45,25,15,4,3,22,-13
SEASON,WAS,WAS @ UTA,3/29/2019,L,48,124,48,98,49,15,37,40.5,13,22,59.1,12,30,42,32,13,11,3,18,-4
SEASON,UTA,UTA vs. WAS,3/29/2019,W,48,128,48,87,55.2,14,32,43.8,18,18,100,8,36,44,26,18,7,7,22,4
SEASON,POR,POR @ ATL,3/29/2019,W,48,118,45,96,46.9,9,32,28.1,19,22,86.4,10,45,55,19,9,4,4,9,20
SEASON,OKC,OKC vs. DEN,3/29/2019,L,48,105,43,88,48.9,8,27,29.6,11,16,68.8,11,24,35,19,13,5,5,17,-10
SEASON,MIN,MIN vs. GSW,3/29/2019,W,53,131,45,103,43.7,14,38,36.8,27,34,79.4,15,44,59,25,16,7,3,24,1
SEASON,LAL,LAL vs. CHA,3/29/2019,W,48,129,51,91,56,18,38,47.4,9,12,75,11,33,44,34,14,8,2,17,14
SEASON,IND,IND @ BOS,3/29/2019,L,48,112,42,90,46.7,12,27,44.4,16,23,69.6,14,27,41,27,12,9,2,16,-2
SEASON,GSW,GSW @ MIN,3/29/2019,L,53,130,46,98,46.9,18,40,45,20,28,71.4,8,37,45,27,15,11,3,24,-1
SEASON,DEN,DEN @ OKC,3/29/2019,W,48,115,48,85,56.5,14,33,42.4,5,6,83.3,7,32,39,30,13,6,1,21,10
SEASON,CHA,CHA @ LAL,3/29/2019,L,48,115,42,88,47.7,15,39,38.5,16,17,94.1,8,29,37,26,13,8,2,14,-14
SEASON,BOS,BOS vs. IND,3/29/2019,W,48,114,44,86,51.2,13,27,48.1,13,17,76.5,7,36,43,27,14,8,5,19,2
SEASON,ATL,ATL vs. POR,3/29/2019,L,48,98,38,94,40.4,9,38,23.7,13,14,92.9,8,33,41,20,10,5,7,22,-20
SEASON,TOR,TOR @ CHI,3/30/2019,W,48,124,46,89,51.7,18,38,47.4,14,18,77.8,6,41,47,35,12,10,4,15,23
SEASON,SAC,SAC @ HOU,3/30/2019,L,48,108,42,94,44.7,15,29,51.7,9,15,60,16,33,49,28,12,3,4,17,-11
SEASON,POR,POR @ DET,3/30/2019,L,48,90,38,102,37.3,4,21,19,10,11,90.9,18,41,59,18,17,7,5,19,-9
SEASON,PHX,PHX vs. MEM,3/30/2019,L,48,115,43,81,53.1,12,28,42.9,17,23,73.9,7,33,40,27,20,8,7,26,-5
SEASON,PHI,PHI @ MIN,3/30/2019,W,48,118,44,94,46.8,15,31,48.4,15,21,71.4,15,40,55,32,13,5,4,20,9
SEASON,ORL,ORL @ IND,3/30/2019,W,48,121,47,92,51.1,15,38,39.5,12,14,85.7,9,28,37,37,7,9,3,16,5
SEASON,NYK,NYK vs. MIA,3/30/2019,L,48,92,31,77,40.3,9,38,23.7,21,25,84,8,34,42,20,20,10,7,16,-8
SEASON,MIN,MIN vs. PHI,3/30/2019,L,48,109,39,86,45.3,11,26,42.3,20,25,80,4,32,36,23,9,6,6,15,-9
SEASON,MIA,MIA @ NYK,3/30/2019,W,48,100,39,90,43.3,9,32,28.1,13,17,76.5,14,37,51,26,19,11,3,21,8
SEASON,MEM,MEM @ PHX,3/30/2019,W,48,120,41,89,46.1,8,25,32,30,40,75,15,29,44,24,11,15,6,18,5
SEASON,LAC,LAC vs. CLE,3/30/2019,W,48,132,53,85,62.4,15,33,45.5,11,16,68.8,9,35,44,33,16,5,5,25,24
SEASON,IND,IND vs. ORL,3/30/2019,L,48,116,48,90,53.3,9,24,37.5,11,17,64.7,11,33,44,26,15,4,3,18,-5
SEASON,HOU,HOU vs. SAC,3/30/2019,W,48,119,39,83,47,17,52,32.7,24,27,88.9,6,32,38,19,10,6,2,17,11
SEASON,DET,DET vs. POR,3/30/2019,W,48,99,37,86,43,5,25,20,20,26,76.9,7,38,45,20,10,8,6,21,9
SEASON,CLE,CLE @ LAC,3/30/2019,L,48,108,41,92,44.6,3,23,13,23,28,82.1,14,22,36,18,13,11,0,16,-24
SEASON,CHI,CHI vs. TOR,3/30/2019,L,48,101,41,97,42.3,9,30,30,10,16,62.5,17,36,53,21,13,7,6,15,-23
SEASON,BKN,BKN vs. BOS,3/30/2019,W,48,110,38,83,45.8,12,38,31.6,22,28,78.6,5,35,40,22,14,7,2,17,14
SEASON,BOS,BOS @ BKN,3/30/2019,L,48,96,35,83,42.2,8,20,40,18,23,78.3,7,32,39,19,15,8,7,25,-14
SEASON,WAS,WAS @ DEN,3/31/2019,W,48,95,37,92,40.2,6,24,25,15,20,75,9,45,54,24,12,9,6,21,5
SEASON,SAS,SAS vs. SAC,3/31/2019,L,48,106,44,94,46.8,8,27,29.6,10,14,71.4,15,27,42,24,11,7,3,22,-7
SEASON,SAC,SAC @ SAS,3/31/2019,W,48,113,39,81,48.1,11,25,44,24,28,85.7,7,35,42,20,12,9,1,15,7
SEASON,OKC,OKC vs. DAL,3/31/2019,L,48,103,38,98,38.8,11,43,25.6,16,22,72.7,15,34,49,19,8,6,6,21,-3
SEASON,NOP,NOP vs. LAL,3/31/2019,L,48,102,38,83,45.8,8,31,25.8,18,21,85.7,5,40,45,19,24,5,1,16,-28
SEASON,MIL,MIL @ ATL,3/31/2019,L,53,135,48,116,41.4,17,55,30.9,22,23,95.7,22,49,71,30,16,6,3,20,-1
SEASON,MEM,MEM @ LAC,3/31/2019,L,48,96,32,85,37.6,8,33,24.2,24,29,82.8,6,28,34,22,14,13,6,26,-17
SEASON,LAL,LAL @ NOP,3/31/2019,W,48,130,48,101,47.5,15,38,39.5,19,22,86.4,11,35,46,30,11,16,5,20,28
SEASON,LAC,LAC vs. MEM,3/31/2019,W,48,113,36,75,48,7,27,25.9,34,38,89.5,5,42,47,23,19,9,5,23,17
SEASON,GSW,GSW vs. CHA,3/31/2019,W,48,137,53,88,60.2,21,33,63.6,10,12,83.3,10,40,50,41,15,7,10,19,47
SEASON,DEN,DEN vs. WAS,3/31/2019,L,48,90,35,93,37.6,7,36,19.4,13,20,65,12,45,57,18,11,6,5,18,-5
SEASON,DAL,DAL @ OKC,3/31/2019,W,48,106,37,87,42.5,16,44,36.4,16,23,69.6,10,42,52,18,13,3,2,19,3
SEASON,CHA,CHA @ GSW,3/31/2019,L,48,90,30,85,35.3,8,32,25,22,25,88,7,21,28,24,11,8,4,11,-47
SEASON,ATL,ATL vs. MIL,3/31/2019,W,53,136,52,118,44.1,22,61,36.1,10,17,58.8,15,43,58,36,9,10,10,13,1
SEASON,UTA,UTA vs. CHA,4/1/2019,W,48,111,38,79,48.1,15,35,42.9,20,26,76.9,5,42,47,30,18,7,3,25,9
SEASON,TOR,TOR vs. ORL,4/1/2019,W,48,121,42,84,50,19,37,51.4,18,22,81.8,6,33,39,31,14,9,8,20,12
SEASON,POR,POR @ MIN,4/1/2019,W,48,132,50,91,54.9,15,30,50,17,24,70.8,15,35,50,31,14,6,9,17,10
SEASON,PHX,PHX vs. CLE,4/1/2019,W,48,122,46,84,54.8,13,37,35.1,17,20,85,5,35,40,28,14,1,11,22,9
SEASON,PHI,PHI @ DAL,4/1/2019,L,48,102,36,93,38.7,6,33,18.2,24,32,75,12,43,55,20,12,2,9,22,-20
SEASON,ORL,ORL @ TOR,4/1/2019,L,48,109,43,93,46.2,12,33,36.4,11,15,73.3,11,35,46,32,13,7,8,21,-12
SEASON,NYK,NYK vs. CHI,4/1/2019,W,48,113,37,74,50,18,38,47.4,21,25,84,6,38,44,24,17,2,9,18,8
SEASON,MIN,MIN vs. POR,4/1/2019,L,48,122,47,96,49,11,29,37.9,17,19,89.5,10,27,37,29,9,8,3,19,-10
SEASON,MIL,MIL @ BKN,4/1/2019,W,48,131,47,94,50,11,34,32.4,26,30,86.7,6,34,40,28,15,15,7,26,10
SEASON,MIA,MIA @ BOS,4/1/2019,L,48,105,40,88,45.5,10,37,27,15,18,83.3,9,39,48,27,15,9,6,17,-5
SEASON,IND,IND vs. DET,4/1/2019,W,48,111,42,77,54.5,10,22,45.5,17,22,77.3,7,35,42,27,17,9,8,20,9
SEASON,DET,DET @ IND,4/1/2019,L,48,102,38,88,43.2,12,33,36.4,14,19,73.7,16,25,41,21,15,7,5,24,-9
SEASON,DAL,DAL vs. PHI,4/1/2019,W,48,122,46,97,47.4,12,32,37.5,18,27,66.7,10,44,54,29,9,5,3,22,20
SEASON,CLE,CLE @ PHX,4/1/2019,L,48,113,45,99,45.5,8,22,36.4,15,22,68.2,18,30,48,17,9,5,3,24,-9
SEASON,CHI,CHI @ NYK,4/1/2019,L,48,105,42,94,44.7,4,17,23.5,17,23,73.9,12,32,44,20,7,9,2,18,-8
SEASON,CHA,CHA @ UTA,4/1/2019,L,48,102,36,90,40,7,30,23.3,23,29,79.3,10,34,44,15,11,12,2,20,-9
SEASON,BKN,BKN vs. MIL,4/1/2019,L,48,121,39,94,41.5,16,44,36.4,27,34,79.4,16,39,55,19,23,6,5,26,-10
SEASON,BOS,BOS vs. MIA,4/1/2019,W,48,110,36,91,39.6,17,40,42.5,21,24,87.5,14,35,49,25,13,8,2,18,5
SEASON,SAS,SAS vs. ATL,4/2/2019,W,48,117,42,80,52.5,14,30,46.7,19,22,86.4,4,41,45,23,17,6,6,17,6
SEASON,SAC,SAC vs. HOU,4/2/2019,L,48,105,42,95,44.2,7,23,30.4,14,20,70,16,35,51,19,11,3,4,15,-25
SEASON,OKC,OKC vs. LAL,4/2/2019,W,48,119,47,102,46.1,13,44,29.5,12,20,60,17,33,50,33,12,15,7,14,16
SEASON,LAL,LAL @ OKC,4/2/2019,L,48,103,40,84,47.6,16,39,41,7,10,70,4,35,39,26,23,7,2,25,-16
SEASON,HOU,HOU @ SAC,4/2/2019,W,48,130,46,94,48.9,26,61,42.6,12,17,70.6,8,35,43,30,7,8,3,20,25
SEASON,GSW,GSW vs. DEN,4/2/2019,W,48,116,50,92,54.3,13,34,38.2,3,8,37.5,13,42,55,36,24,11,11,21,14
SEASON,DEN,DEN @ GSW,4/2/2019,L,48,102,36,96,37.5,7,30,23.3,23,29,79.3,12,28,40,23,16,19,4,15,-14
SEASON,ATL,ATL @ SAS,4/2/2019,L,48,111,43,94,45.7,12,34,35.3,13,20,65,11,32,43,26,11,13,2,18,-6
SEASON,WAS,WAS vs. CHI,4/3/2019,L,48,114,45,97,46.4,5,27,18.5,19,26,73.1,9,30,39,24,12,8,9,18,-1
SEASON,UTA,UTA @ PHX,4/3/2019,W,48,118,44,77,57.1,16,32,50,14,18,77.8,7,38,45,30,20,2,9,16,21
SEASON,TOR,TOR @ BKN,4/3/2019,W,48,115,44,105,41.9,15,38,39.5,12,14,85.7,17,35,52,29,7,9,1,16,10
SEASON,SAS,SAS @ DEN,4/3/2019,L,48,85,31,81,38.3,5,27,18.5,18,25,72,11,27,38,15,11,9,7,14,-28
SEASON,POR,POR vs. MEM,4/3/2019,W,48,116,48,94,51.1,10,31,32.3,10,16,62.5,14,40,54,28,14,9,3,14,27
SEASON,PHX,PHX vs. UTA,4/3/2019,L,48,97,42,91,46.2,5,21,23.8,8,13,61.5,9,22,31,21,10,7,3,23,-21
SEASON,PHI,PHI @ ATL,4/3/2019,L,48,122,45,98,45.9,10,31,32.3,22,38,57.9,26,31,57,27,13,8,4,24,-8
SEASON,ORL,ORL vs. NYK,4/3/2019,W,48,114,45,99,45.5,11,32,34.4,13,20,65,19,36,55,29,14,5,7,16,14
SEASON,NYK,NYK @ ORL,4/3/2019,L,48,100,38,85,44.7,6,27,22.2,18,21,85.7,8,31,39,21,12,10,5,18,-14
SEASON,NOP,NOP vs. CHA,4/3/2019,L,48,109,40,85,47.1,15,41,36.6,14,17,82.4,7,41,48,25,19,7,4,27,-6
SEASON,MIN,MIN @ DAL,4/3/2019,W,48,110,42,86,48.8,10,27,37,16,20,80,5,33,38,26,10,6,3,25,2
SEASON,MIA,MIA vs. BOS,4/3/2019,L,48,102,39,95,41.1,12,36,33.3,12,20,60,16,31,47,25,15,6,5,23,-10
SEASON,MEM,MEM @ POR,4/3/2019,L,48,89,31,80,38.8,11,33,33.3,16,19,84.2,4,28,32,20,13,10,9,16,-27
SEASON,LAC,LAC vs. HOU,4/3/2019,L,48,103,38,82,46.3,8,26,30.8,19,31,61.3,9,29,38,27,19,11,2,22,-32
SEASON,IND,IND @ DET,4/3/2019,W,48,108,43,92,46.7,6,21,28.6,16,22,72.7,10,34,44,31,11,9,4,18,19
SEASON,HOU,HOU @ LAC,4/3/2019,W,48,135,47,88,53.4,18,38,47.4,23,29,79.3,12,36,48,22,16,6,7,29,32
SEASON,DET,DET vs. IND,4/3/2019,L,48,89,31,80,38.8,11,41,26.8,16,24,66.7,11,35,46,21,20,6,5,25,-19
SEASON,DEN,DEN vs. SAS,4/3/2019,W,48,113,47,87,54,12,33,36.4,7,12,58.3,8,39,47,41,15,6,3,20,28
SEASON,DAL,DAL vs. MIN,4/3/2019,L,48,108,43,94,45.7,7,39,17.9,15,19,78.9,12,37,49,26,13,2,5,20,-2
SEASON,CHI,CHI @ WAS,4/3/2019,W,48,115,48,90,53.3,5,19,26.3,14,17,82.4,9,40,49,22,20,7,5,23,1
SEASON,CHA,CHA @ NOP,4/3/2019,W,48,115,38,90,42.2,12,34,35.3,27,32,84.4,11,37,48,19,11,13,5,15,6
SEASON,BKN,BKN vs. TOR,4/3/2019,L,48,105,41,86,47.7,10,32,31.3,13,21,61.9,9,44,53,23,16,3,2,19,-10
SEASON,BOS,BOS @ MIA,4/3/2019,W,48,112,38,80,47.5,9,24,37.5,27,31,87.1,6,36,42,25,12,8,7,21,10
SEASON,ATL,ATL vs. PHI,4/3/2019,W,48,130,48,92,52.2,12,36,33.3,22,28,78.6,11,33,44,29,11,7,7,26,8
SEASON,SAC,SAC vs. CLE,4/4/2019,W,48,117,48,97,49.5,14,38,36.8,7,10,70,8,28,36,28,7,12,3,14,13
SEASON,PHI,PHI vs. MIL,4/4/2019,L,48,122,45,95,47.4,18,36,50,14,18,77.8,4,39,43,36,13,4,8,26,-6
SEASON,MIL,MIL @ PHI,4/4/2019,W,48,128,42,93,45.2,12,34,35.3,32,43,74.4,8,42,50,26,11,5,6,18,6
SEASON,LAL,LAL vs. GSW,4/4/2019,L,48,90,37,104,35.6,8,37,21.6,8,14,57.1,18,44,62,25,18,10,7,10,-18
SEASON,GSW,GSW @ LAL,4/4/2019,W,48,108,43,98,43.9,18,46,39.1,4,5,80,9,42,51,30,15,11,5,18,18
SEASON,CLE,CLE @ SAC,4/4/2019,L,48,104,44,81,54.3,11,25,44,5,9,55.6,10,40,50,20,22,3,1,13,-13
SEASON,WAS,WAS vs. SAS,4/5/2019,L,48,112,42,88,47.7,9,32,28.1,19,22,86.4,9,25,34,22,10,2,4,16,-17
SEASON,UTA,UTA vs. SAC,4/5/2019,W,48,119,44,85,51.8,15,33,45.5,16,25,64,7,39,46,30,16,9,6,26,21
SEASON,TOR,TOR @ CHA,4/5/2019,L,48,111,43,80,53.8,9,26,34.6,16,20,80,5,38,43,27,14,2,5,17,-2
SEASON,SAS,SAS @ WAS,4/5/2019,W,48,129,51,91,56,10,25,40,17,20,85,12,30,42,34,9,3,4,18,17
SEASON,SAC,SAC @ UTA,4/5/2019,L,48,98,38,92,41.3,5,21,23.8,17,25,68,12,35,47,17,18,7,1,23,-21
SEASON,POR,POR @ DEN,4/5/2019,L,48,110,42,86,48.8,10,29,34.5,16,20,80,12,28,40,24,15,6,2,23,-9
SEASON,PHX,PHX vs. NOP,4/5/2019,W,53,133,51,104,49,14,36,38.9,17,21,81,13,33,46,27,7,12,11,18,7
SEASON,ORL,ORL vs. ATL,4/5/2019,W,48,149,56,92,60.9,18,37,48.6,19,25,76,9,45,54,35,19,11,4,24,36
SEASON,OKC,OKC vs. DET,4/5/2019,W,48,123,48,101,47.5,12,29,41.4,15,22,68.2,21,38,59,30,17,10,4,24,13
SEASON,NYK,NYK @ HOU,4/5/2019,L,48,96,37,82,45.1,6,27,22.2,16,27,59.3,5,48,53,22,16,3,6,17,-24
SEASON,NOP,NOP @ PHX,4/5/2019,L,53,126,49,101,48.5,8,23,34.8,20,27,74.1,15,38,53,28,15,4,4,21,-7
SEASON,MIN,MIN vs. MIA,4/5/2019,W,48,111,43,86,50,8,24,33.3,17,21,81,9,34,43,25,19,10,2,18,2
SEASON,MIA,MIA @ MIN,4/5/2019,L,48,109,45,88,51.1,10,34,29.4,9,12,75,9,29,38,24,17,10,6,23,-2
SEASON,MEM,MEM @ DAL,4/5/2019,W,48,122,46,96,47.9,16,41,39,14,16,87.5,12,38,50,30,10,7,2,16,10
SEASON,LAL,LAL @ LAC,4/5/2019,W,48,122,43,96,44.8,14,32,43.8,22,27,81.5,14,41,55,28,14,8,10,24,5
SEASON,LAC,LAC vs. LAL,4/5/2019,L,48,117,40,91,44,10,29,34.5,27,31,87.1,7,38,45,29,13,7,8,22,-5
SEASON,IND,IND vs. BOS,4/5/2019,L,48,97,38,92,41.3,10,23,43.5,11,19,57.9,10,35,45,24,11,5,3,15,-20
SEASON,HOU,HOU vs. NYK,4/5/2019,W,48,120,43,101,42.6,22,59,37.3,12,17,70.6,7,41,48,26,6,8,2,21,24
SEASON,GSW,GSW vs. CLE,4/5/2019,W,48,120,46,87,52.9,20,37,54.1,8,8,100,4,34,38,29,13,2,8,21,6
SEASON,DET,DET @ OKC,4/5/2019,L,48,110,35,81,43.2,15,41,36.6,25,31,80.6,4,28,32,20,14,10,8,23,-13
SEASON,DEN,DEN vs. POR,4/5/2019,W,48,119,43,84,51.2,7,27,25.9,26,29,89.7,12,27,39,27,10,10,4,19,9
SEASON,DAL,DAL vs. MEM,4/5/2019,L,48,112,41,96,42.7,17,47,36.2,13,21,61.9,11,31,42,28,9,4,4,13,-10
SEASON,CLE,CLE @ GSW,4/5/2019,L,48,114,43,97,44.3,7,30,23.3,21,23,91.3,12,36,48,21,7,9,1,11,-6
SEASON,CHA,CHA vs. TOR,4/5/2019,W,48,113,44,94,46.8,13,39,33.3,12,14,85.7,8,32,40,28,7,6,2,17,2
SEASON,BOS,BOS @ IND,4/5/2019,W,48,117,48,92,52.2,7,27,25.9,14,16,87.5,7,42,49,27,11,7,6,15,20
SEASON,ATL,ATL @ ORL,4/5/2019,L,48,113,41,94,43.6,10,39,25.6,21,31,67.7,10,28,38,21,14,16,4,21,-36
SEASON,PHI,PHI @ CHI,4/6/2019,W,48,116,46,88,52.3,9,27,33.3,15,26,57.7,10,44,54,25,10,5,5,14,20
SEASON,MIL,MIL vs. BKN,4/6/2019,L,48,128,49,88,55.7,16,34,47.1,14,21,66.7,6,37,43,28,14,7,4,18,-5
SEASON,CHI,CHI vs. PHI,4/6/2019,L,48,96,38,89,42.7,8,25,32,12,15,80,7,31,38,22,8,4,3,22,-20
SEASON,BKN,BKN @ MIL,4/6/2019,W,48,133,48,97,49.5,19,45,42.2,18,23,78.3,12,31,43,25,10,7,0,19,5
SEASON,WAS,WAS @ NYK,4/7/2019,L,48,110,43,103,41.7,10,34,29.4,14,18,77.8,21,29,50,24,9,12,4,16,-3
SEASON,UTA,UTA @ LAL,4/7/2019,L,48,109,38,84,45.2,13,42,31,20,28,71.4,10,25,35,25,11,11,4,17,-4
SEASON,TOR,TOR vs. MIA,4/7/2019,W,53,117,39,87,44.8,16,41,39,23,27,85.2,4,43,47,26,11,7,5,17,8
SEASON,SAS,SAS @ CLE,4/7/2019,W,48,112,43,82,52.4,9,22,40.9,17,22,77.3,11,38,49,27,18,10,5,18,22
SEASON,SAC,SAC vs. NOP,4/7/2019,L,48,129,50,109,45.9,16,40,40,13,17,76.5,16,31,47,27,6,10,4,13,-4
SEASON,POR,POR vs. DEN,4/7/2019,W,48,115,41,89,46.1,9,28,32.1,24,29,82.8,17,41,58,22,16,5,5,16,7
SEASON,PHX,PHX @ HOU,4/7/2019,L,48,113,43,93,46.2,11,34,32.4,16,21,76.2,8,34,42,26,13,8,0,18,-36
SEASON,ORL,ORL @ BOS,4/7/2019,W,48,116,41,90,45.6,12,33,36.4,22,22,100,11,34,45,29,16,9,7,14,8
SEASON,OKC,OKC @ MIN,4/7/2019,W,48,132,48,92,52.2,14,34,41.2,22,26,84.6,14,32,46,27,14,6,4,30,6
